Test #,4,5,6
1,2.479275703430176,2.194796085357666,2.060359477996826
2,1.6304219961166382,2.156203269958496,1.9660474061965942
3,2.733934164047241,2.238640069961548,2.072659492492676
4,2.3642077445983887,2.359912633895874,2.2068121433258057
5,1.631226897239685,1.6953039169311523,1.908902883529663
6,2.1421988010406494,2.159928798675537,2.1230413913726807
7,1.913029432296753,1.9064610004425049,2.005610466003418
8,2.1648752689361572,2.5572571754455566,2.240753412246704
9,2.36504864692688,2.3381171226501465,2.0370218753814697
10,2.3278303146362305,1.856553316116333,2.0269956588745117
11,2.3776071071624756,2.25744891166687,2.3104515075683594
12,2.1972923278808594,2.255505323410034,2.065399408340454
13,2.4755876064300537,1.745588779449463,2.036271572113037
14,2.166865348815918,2.010085105895996,2.0413382053375244
15,2.180321455001831,2.3328583240509033,2.2788801193237305
16,2.456786632537842,2.246020555496216,2.12490177154541
17,2.323066234588623,2.042673110961914,1.9706233739852905
18,2.274850368499756,1.9235920906066895,1.9603863954544067
19,4.011202335357666,2.547870635986328,2.408233404159546
20,4.8446245193481445,5.067821025848389,2.5094847679138184
21,2.407647132873535,2.0416557788848877,2.2847816944122314
22,1.6834853887557983,1.8921184539794922,2.0055835247039795
23,1.880868673324585,2.248246669769287,1.9862645864486694
24,2.9356577396392822,2.382218837738037,2.5969290733337402
25,2.3346924781799316,1.9922657012939453,2.1884546279907227
26,1.8792037963867188,2.119441270828247,2.256462812423706
27,2.096071481704712,2.4277920722961426,2.100642681121826
28,2.181694984436035,2.3184022903442383,2.1387877464294434
29,2.0207769870758057,2.61946177482605,2.1440582275390625
30,1.8787262439727783,1.874365210533142,1.9418704509735107
31,2.144944190979004,2.3316729068756104,2.037816286087036
32,2.269484281539917,2.412914991378784,2.0630507469177246
33,2.3968396186828613,2.1140246391296387,2.0319061279296875
34,2.5502874851226807,2.290682792663574,2.2592525482177734
35,2.1099562644958496,1.853904366493225,1.9500298500061035
36,2.320732355117798,2.0956950187683105,2.249389886856079
37,2.376105546951294,2.059504985809326,2.388282060623169
38,2.015036106109619,1.7480759620666504,1.9831689596176147
39,2.3202409744262695,2.596170425415039,2.3123390674591064
40,1.6373112201690674,1.7691811323165894,2.0056397914886475
41,2.6935689449310303,2.9760262966156006,2.1213698387145996
42,2.511207103729248,2.1663436889648438,2.0272216796875
43,2.104548454284668,4.518054485321045,2.04526424407959
44,2.7147181034088135,3.0153112411499023,2.499263286590576
45,4.228964805603027,2.6677980422973633,2.099092960357666
46,2.090564012527466,2.26882266998291,2.1578903198242188
47,1.9215424060821533,2.6382830142974854,2.301579475402832
48,1.8634403944015503,1.821534514427185,1.9963902235031128
49,1.8195271492004395,1.6320842504501343,1.7002007961273193
50,2.3957369327545166,2.215163230895996,2.0926475524902344
