Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
1.0182070312499998,0.6383964843750001,144.35447802197805,148.26532904502722,4.653554687500001,4.692853515624999,2.33740234375,2.574982421875,5.659365165759525,6.325316180108857,6.454971528471528,6.7509228104898575,9.272099455714994,7.97989010989011,2.2316010104166786,2.5967939077577,4.2889501953125,4.53001171875,4.07913625,3.5149220000000003,5.1282333984375,5.0089248046875
2.62394921875,2.7636035156250003,147.22702945581628,149.36372627372626,4.586201171875,4.628755859375,2.277298828125,2.41891796875,5.673034947578632,6.389691808191809,6.451792207792207,6.8257074388417385,11.2577708437344,10.69324025974026,1.3364791169864034,1.88591041401369,2.4705800781249994,2.374873046875001,6.9407516241879055,7.208255372313843,4.946843749999999,4.8416640625
2.61340234375,2.61116796875,147.01592953523237,150.96880309845076,4.5866953125,4.626113281249999,2.270529296875,2.4799121093750003,5.680264867566216,6.382410678642714,6.496995502248876,6.82888055972014,11.200091954022987,10.503499500998004,1.3251822530515547,1.8239597870733064,2.4803085937500002,2.449392578124999,6.917343828085957,7.086995002498751,4.936982421874999,4.8317460937500005
2.59224609375,2.6258515625,147.04046499999998,150.818455,4.58501953125,4.626376953124999,2.2666796875000004,2.470095703125,5.6791555,6.3863485,6.492983499999999,6.819964,11.200917,10.42997852147852,1.3509842762715145,1.8456781124787902,2.57753125,2.549132812499999,6.796017309594461,6.946989614243324,4.944021484375,4.829212890625
2.538396484375,2.5602656249999995,147.01367632367632,150.7075899100899,4.585009765625,4.6260390625,2.266076171875,2.467162109375,5.684022477522477,6.365481518481518,6.469368631368631,6.767449550449551,11.144153846153843,10.35380869130869,1.3213046322158526,1.8584328749746923,2.7021191406250002,2.6882578125000007,6.61528835582209,6.7473133433283365,4.953265625,4.8364453125
2.4788203125,2.46067578125,146.88002997002997,150.5438036963037,4.598904296875,4.629634765625,2.267529296875,2.4695253906249994,5.667654845154845,6.379874257425742,6.504537462537462,6.781060396039605,11.08458741258741,10.45283016983017,1.4235006819664342,1.8337715153991212,2.8952089843750004,2.8071542968750003,6.354624375624375,6.593530469530469,4.970765625,4.84266015625
2.325013671875,2.195248046875,146.79458291708292,150.2415634365634,4.603234375000001,4.6376328125,2.27263671875,2.483248046875,5.6797822177822175,6.3804030969030965,6.502510489510489,6.763277722277723,10.926908091908093,10.24756993006993,1.461991332825722,1.8019337244573315,3.0309433593749997,3.0412792968749995,6.15598652021967,6.223620569146281,4.983294921875,4.859908203125
2.020294921875,1.923037109375,146.65835332333833,150.0014717641179,4.61148046875,4.648134765625,2.286107421875,2.49586328125,5.680385807096452,6.366327836081959,6.470433728981206,6.739464391691395,10.587897551224389,9.892924537731131,1.549659890216656,1.868716545049928,3.2358984375,3.3379238281250005,5.845535378525482,5.768215239980208,5.003982421875,4.885662109375
1.8256953125,1.60418359375,146.488055972014,149.5515992003998,4.617501953125,4.658548828125,2.29484375,2.511310546875,5.662652173913044,6.367451274362819,6.515501249375312,6.736935807422268,10.359965517241378,9.55795252373813,1.6196783872323905,1.8635128660021536,3.5220078125,3.5479335937500007,5.403817365269461,5.423290918163673,5.035505859374999,4.90367578125
1.501072265625,1.173537109375,146.23728635682158,246.5400563236047,4.630541015624999,4.676703125,2.3106425781249995,2.5354257812500003,5.663340329835082,6.320095750128009,6.462089605734767,6.741165386584741,9.742174091141834,8.983637681159419,1.6196783872323905,1.041440378407323,3.915318359375,3.9844003906250003,4.749963945918879,4.6258878317476215,5.0816328125,4.94573046875
