Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
2.922728515625,3.116279296875,146.80686470294555,151.02225411882176,4.60808203125,4.6266484375,2.2580195312500004,2.4828593750000003,5.644215177234148,6.332452047952048,6.481299200799201,6.846025974025975,11.523490763854218,11.131113330004991,2.549171293694801,3.0979993477142997,4.486104492187501,4.74688671875,3.5866508254127063,2.846358179089545,5.1185966796875,5.081154296875
2.5985390625,2.72928515625,145.45677072927072,151.63705472875662,4.683757812500001,4.745532196969697,2.33542578125,2.46680078125,5.686002880460873,6.390326452232356,6.478452547452547,6.986099375900145,11.205266922707631,10.913325492078734,1.37380226163555,1.7974807605504495,2.477474609375,2.3122500000000006,6.9314462768615694,7.072669165417292,4.974876953125,4.92248046875
2.52975,2.61331640625,145.26541188217675,149.69033699450824,4.67626953125,4.703949218749999,2.318580078125,2.52416015625,5.674847576211894,6.437565152271592,6.522374312843578,6.917325012481279,10.957724912631054,10.58466550174738,1.3424139378646807,1.6754647502930062,2.4934843750000004,2.3757265625000006,6.877052472250254,6.9603501513622605,4.947873046874999,4.9128203125
2.4760234375,2.485986328125,145.14523996082275,151.2472502472799,4.664421875,4.679984375,2.304828125,2.5246777343749995,5.693067260138475,6.436003917727718,6.508766073194857,6.9250763956905,11.077314045499506,10.63022106824926,1.378195918973546,1.728491383527917,2.604921875,2.4907773437499996,6.70905347326337,6.756608695652175,4.94244140625,4.90440234375
2.421763671875,2.38116015625,146.56041563582383,150.9933819891143,4.659052734375,4.675654296875001,2.302443359375,2.5284785156250003,5.659434933201385,6.435850074220682,6.455284357821089,6.943512122711529,11.011365165759525,10.241452273863068,1.3984334742826476,1.7556173320996535,2.7468222656249996,2.6495664062500004,6.505214892553722,6.564549725137431,4.944810546875,4.904156250000001
2.0703984375,1.933544921875,144.8169922443044,150.59390249877512,4.6633281250000005,4.685802734375,2.3121875,2.549009765625,5.664474277315041,6.4241646251837325,6.5015453209211165,6.874457586039749,10.651398824105833,9.962292993630571,1.461962322684922,1.7113048133131628,2.913576171875,2.80048046875,6.260235764235764,6.322310689310689,4.954638671874999,4.9122421875
1.66880078125,1.464361328125,146.17242007992007,149.90433066933068,4.67142578125,4.698025390625,2.3251054687500003,2.573181640625,5.598279081377933,6.329308037943085,6.465933599600599,6.899076923076923,10.03114428357464,9.431377622377624,1.4860046062395043,1.7625618568187278,3.0928808593749997,3.0497070312500005,5.992406296851574,5.956204397801099,4.96871875,4.920832031250001
1.126037109375,0.726943359375,145.12597902097903,148.24659840159836,4.692533203125,4.719919921875,2.354134765625,2.62749609375,5.320312187812188,6.31772163918041,6.430495752123938,6.800326336831585,9.514422077922076,8.252568715642179,1.5584714982691317,1.8143185613512038,3.3269316406249994,3.3459238281250006,5.639782108945526,5.5234767616191895,4.988138671874999,4.94277734375
0.4450859375,0.221595703125,143.29536713286714,145.49843156843156,4.7253828125,4.731259765625,2.39792578125,2.687494140625,5.552910678642715,6.255979041916167,6.389236526946108,6.77574975024975,8.387095904095904,7.103388223552894,1.824753142926408,1.8796673660335053,3.72051171875,3.664779296874999,5.0009186220669,4.971562156764853,5.026798828125,4.9715234375
2.9209003906249995,3.112291015625,146.7690306627102,151.04251978239367,4.607224609375,4.626634765624999,2.258177734375,2.477701171875,5.645038081107814,6.379527695351137,6.467754203758655,6.857178536102868,11.498072700296737,11.094520771513352,2.088966833931078,2.3635772992426354,4.160916015624999,4.242312500000001,4.215737025948104,3.9089431137724544,5.076763671875001,5.025240234375
