Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.44051363758234,0,0,0,0,0.1,0,0,0,0,1.44051363758234,0,0,0,0,0.822625295529662,0,0,0,0,1.64521476313433,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.6289581605555,0,0,0,0,0.1,0,0,0,0,1.6289581605555,0,0,0,0,2.49429593565288,0,0,0,0,3.21092320790837,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,0.1,0,0,0,0,1.78176984841102,0,0,0,0,0.1,0,0,0,0,1.78176984841102,0,0,0,0,4.41536304154719,0,0,0,0,5.50109602423955,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,0.1,0,0,0,0,1.97499892580668,0,0,0,0,0.1,0,0,0,0,1.97499892580668,0,0,0,0,5.90850969441241,0,0,0,0,6.56817824307712,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,0.1,0,0,0,0,2.47684409611317,0,0,0,0,0.1,0,0,0,0,2.47684409611317,0,0,0,0,6.72138408835313,0,0,0,0,7.25827441910881,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,0.1,0,0,0,0,2.97363076329821,0,0,0,0,0.1,0,0,0,0,2.97363076329821,0,0,0,0,7.45957831949671,0,0,0,0,7.76640852568611,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,0.1,0,0,0,0,4.22552596418124,0,0,0,0,0.1,0,0,0,0,4.22552596418124,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,0.1,0,0,0,0,5.45882247849577,0,0,0,0,0.1,0,0,0,0,5.45882247849577,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
