Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.51345144040665,0,0,0,0,0.1,0,0,0,0,1.51345144040665,0,0,0,0,0.86113136981875,0,0,0,0,1.65623277182143,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.68241306011377,0,0,0,0,0.1,0,0,0,0,1.68241306011377,0,0,0,0,2.52525562788522,0,0,0,0,3.25140019784496,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,0.1,0,0,0,0,1.88219032675805,0,0,0,0,0.1,0,0,0,0,1.88219032675805,0,0,0,0,4.4655473454269,0,0,0,0,5.54969078893835,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,0.1,0,0,0,0,2.32178722946718,0,0,0,0,0.1,0,0,0,0,2.32178722946718,0,0,0,0,5.96292681563628,0,0,0,0,6.59343086312298,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,0.1,0,0,0,0,2.93081127522525,0,0,0,0,0.1,0,0,0,0,2.93081127522525,0,0,0,0,6.74942848925732,0,0,0,0,7.28553244456991,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,0.1,0,0,0,0,4.35824889331111,0,0,0,0,0.1,0,0,0,0,4.35824889331111,0,0,0,0,7.49778505151946,0,0,0,0,7.78567619529107,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,0.1,0,0,0,0,5.67828604651819,0,0,0,0,0.1,0,0,0,0,5.67828604651819,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,0.444107493315772,0,0,0,0,6,0,0,0,0,0.444107493315772,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
