Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.717220336348667,0,0,0,0,1.61502391009963,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.66278766607941,0,0,0,0,0.1,0,0,0,0,1.66278766607941,0,0,0,0,2.41059391466236,0,0,0,0,3.10173901631351,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,0.0946277939111515,0,0,0,0,1.84782752751104,0,0,0,0,0.0946277939111515,0,0,0,0,1.84782752751104,0,0,0,0,4.2810136771604,0,0,0,0,5.37107140113249,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,1.52206980217809,0,0,0,0,2.19739322956166,0,0,0,0,1.52206980217809,0,0,0,0,2.19739322956166,0,0,0,0,5.76319906460409,0,0,0,0,6.50049001631162,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,2.60670774700567,0,0,0,0,2.7841977405502,0,0,0,0,2.60670774700567,0,0,0,0,2.7841977405502,0,0,0,0,6.64437202159895,0,0,0,0,7.18301375524156,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,3.27331245280269,0,0,0,0,3.96200733297392,0,0,0,0,3.27331245280269,0,0,0,0,3.96200733297392,0,0,0,0,7.3472049162813,0,0,0,0,7.71039598892756,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,4.31741020132975,0,0,0,0,5.39501983938913,0,0,0,0,4.31741020132975,0,0,0,0,5.39501983938913,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,6.05737224447832,0,0,0,0,6,0,0,0,0,6.05737224447832,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
