Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.584594755149247,0,0,0,0,1.57697343729445,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.66047381249274,0,0,0,0,0.1,0,0,0,0,1.66047381249274,0,0,0,0,2.32241369449325,0,0,0,0,2.98881452325847,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,0.1,0,0,0,0,1.83977285523475,0,0,0,0,0.1,0,0,0,0,1.83977285523475,0,0,0,0,4.1494836338894,0,0,0,0,5.24387148737725,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,0.1,0,0,0,0,2.16031243723357,0,0,0,0,0.1,0,0,0,0,2.16031243723357,0,0,0,0,5.62583908062249,0,0,0,0,6.4133447558668,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,0.1,0,0,0,0,2.73433924398433,0,0,0,0,0.1,0,0,0,0,2.73433924398433,0,0,0,0,6.57026982397888,0,0,0,0,7.11005031837615,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,0.1,0,0,0,0,3.68642618838706,0,0,0,0,0.1,0,0,0,0,3.68642618838706,0,0,0,0,7.22987761188018,0,0,0,0,7.64798965303974,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,0.1,0,0,0,0,5.26911615222754,0,0,0,0,0.1,0,0,0,0,5.26911615222754,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
