Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.24079260188583,0,0,0,0,0.1,0,0,0,0,1.24079260188583,0,0,0,0,0.1,0,0,0,0,1.03237240286717,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.547797578911,0,0,0,0,0.1,0,0,0,0,1.547797578911,0,0,0,0,1.86524236061119,0,1,0,0,2.37613808251434,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.64789421424243,0,0,0,0,0.1,0,0,0,0,1.64789421424243,0,0,0,0,2.13554186508577,0,1,0,0,2.63154791183938,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,1.75591164820564,0,0,0,0,0.1,0,0,0,0,1.75591164820564,0,0,0,0,2.39157124769738,0,1,0,0,2.92168887246236,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,1.88225699387932,0,0,0,0,0.1,0,0,0,0,1.88225699387932,0,0,0,0,2.70040438776667,0,1,0,0,3.37552629380922,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.1,0,0,0,0,2.07340181532332,0,0,0,0,0.1,0,0,0,0,2.07340181532332,0,0,0,0,3.1475009044027,0,1,0,0,3.96183959306203,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0.1,0,0,0,0,2.46239267307041,0,0,0,0,0.1,0,0,0,0,2.46239267307041,0,0,0,0,3.98553184002897,0,1,0,0,4.70544238068997,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0.1,0,0,0,0,2.80390472689707,0,0,0,0,0.1,0,0,0,0,2.80390472689707,0,0,0,0,4.70469042923972,0,1,0,0,5.30176030433963,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0.1,0,0,0,0,3.32548915146408,0,0,0,0,0.1,0,0,0,0,3.32548915146408,0,0,0,0,5.31056511176565,0,1,0,0,5.83655701060135,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0.1,0,0,0,0,4.35909963470957,0,0,0,0,0.1,0,0,0,0,4.35909963470957,0,0,0,0,5.8605910286685,0,1,0,0,6.23702992083357,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
