Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.30596115754726,0,0,0,0,0.1,0,0,0,0,1.30596115754726,0,0,0,0,0.1,0,0,0,0,0.850856175328377,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.57265953582214,0,0,0,0,0.1,0,0,0,0,1.57265953582214,0,0,0,0,0.62803349893229,0,0,0,0,1.58944371609352,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.68658642243539,0,0,0,0,0.1,0,0,0,0,1.68658642243539,0,0,0,0,1.57652731079078,0,0,0,0,2.21474588303782,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,1.81578786864235,0,0,0,0,0.1,0,0,0,0,1.81578786864235,0,0,0,0,2.34097183438206,0,0,0,0,3.01118982684608,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,1.97414394655085,0,0,0,0,0.1,0,0,0,0,1.97414394655085,0,0,0,0,3.19862215099401,0,0,0,0,4.14834119734028,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.1,0,0,0,0,2.35397977102197,0,0,0,0,0.1,0,0,0,0,2.35397977102197,0,0,0,0,4.17078882044537,0,0,0,0,5.26446891180388,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0.1,0,0,0,0,2.75652024569934,0,0,0,0,0.1,0,0,0,0,2.75652024569934,0,0,0,0,5.04771302988773,0,0,0,0,6.05188775433195,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0.1,0,0,0,0,3.32083925873005,0,0,0,0,0.1,0,0,0,0,3.32083925873005,0,0,0,0,5.64450389220914,0,0,0,0,6.42517557846318,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0.1,0,0,0,0,4.46468938555506,0,0,0,0,0.1,0,0,0,0,4.46468938555506,0,0,0,0,6.18984134879893,0,0,0,0,6.78144388871229,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0.1,0,0,0,0,5.45221742554499,0,0,0,0,0.1,0,0,0,0,5.45221742554499,0,0,0,0,6.57926593301032,0,0,0,0,7.11893597865317,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
