Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.53372099920718,0,0,0,0,0.1,0,0,0,0,1.53372099920718,0,0,0,0,0.1,0,0,0,0,1.34607142743504,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.72455769224033,0,0,0,0,0.1,0,0,0,0,1.72455769224033,0,0,0,0,2.15690834943074,0,1,0,0,2.65800006478428,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,1.32475548716906,0,0,0,0,1.96843121596459,0,0,0,0,1.32475548716906,0,0,0,0,1.96843121596459,0,0,0,0,2.54921330230845,0,1,0,0,3.14312912733099,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,2.70347634467656,0,0,0,0,2.61254045078191,0,0,0,0,2.70347634467656,0,0,0,0,2.61254045078191,0,0,0,0,3.13381015773937,0,1,0,0,3.95533849106724,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,3.84479861096164,0,0,0,0,3.59560195066104,0,0,0,0,3.84479861096164,0,0,0,0,3.59560195066104,0,0,0,0,4.27772166010099,0,1,0,0,5.03964295599414,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,5.73541772823479,0,0,0,0,5.40835916815518,0,0,0,0,5.73541772823479,0,0,0,0,5.40835916815518,0,0,0,0,5.24672786309459,0,1,0,0,5.76867944805792,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,6.72755552374187,0,0,0,0,6,0,0,0,0,6.72755552374187,0,0,0,0,6,0,0,0,0,6.03007327307637,0,1,0,0,6.34893615423216,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54159245859496,0,1,0,0,6.85338253351239,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99376544388358,0,1,0,0,7.20744576194254,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,1,0,0,7.5,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
