Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.21393962209126,0,0,0,0,0.1,0,0,0,0,1.21393962209126,0,0,0,0,0.1,0,0,0,0,1.10312045724117,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.0359778355247831,0,0,0,0,1.53795433832981,0,0,0,0,0.0359778355247831,0,0,0,0,1.53795433832981,0,0,0,0,1.13592661815833,0,0,0,0,1.81230462316197,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,2.13417978126322,0,0,0,0,1.63312125643553,0,0,0,0,2.13417978126322,0,0,0,0,1.63312125643553,0,0,0,0,2.01963332434935,0,0,0,0,2.65015622540632,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,3.20018149639767,0,0,0,0,1.733801377046,0,0,0,0,3.20018149639767,0,0,0,0,1.733801377046,0,0,0,0,2.98745661090215,0,0,0,0,3.86211261506733,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,4.89850033459052,0,0,0,0,1.84941039390149,0,0,0,0,4.89850033459052,0,0,0,0,1.84941039390149,0,0,0,0,4.13350849149721,0,0,0,0,5.22842862742931,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,6.63349332507109,0,0,0,0,1.9881913986487,0,0,0,0,6.63349332507109,0,0,0,0,1.9881913986487,0,0,0,0,5.12653612305434,0,0,0,0,6.10064012017776,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,7.23011872113997,0,0,0,0,2.31947564771507,0,0,0,0,7.23011872113997,0,0,0,0,2.31947564771507,0,0,0,0,5.8744329120992,0,0,0,0,6.55233722096952,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41099058304862,0,0,0,0,6.97639310379961,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79160180899564,0,0,0,0,7.32636997671335,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2056658598168,0,0,0,0,7.63492806440224,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
