Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.50245625070232,0,0,0,0,0.1,0,0,0,0,1.50245625070232,0,0,0,0,0.1,0,0,0,0,1.33714132544202,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.66474451579231,0,0,0,0,0.1,0,0,0,0,1.66474451579231,0,0,0,0,1.69783710078684,0,0,0,0,2.33287007696535,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.85032581703997,0,0,0,0,0.1,0,0,0,0,1.85032581703997,0,0,0,0,2.62473152490702,0,1,0,0,3.261563135132,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,2.20447217515893,0,0,0,0,0.1,0,0,0,0,2.20447217515893,0,0,0,0,3.32366986208335,0,1,0,0,4.12199735168388,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,2.79107778206565,0,0,0,0,0.1,0,0,0,0,2.79107778206565,0,0,0,0,4.46062156765117,0,1,0,0,5.15385271223345,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.1,0,0,0,0,3.99178037589949,0,0,0,0,0.1,0,0,0,0,3.99178037589949,0,0,0,0,5.38044540045229,0,1,0,0,5.92049814044474,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0.1,0,0,0,0,5.40630314143416,0,0,0,0,0.1,0,0,0,0,5.40630314143416,0,0,0,0,6.12573636963046,0,1,0,0,6.4421451806798,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,6.63534749822985,0,1,0,0,6.94798345844681,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05814622390993,0,1,0,0,7.27661899847146,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,1,0,0,7.5,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
