Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.50462071263118,0,0,0,0,0.1,0,0,0,0,1.50462071263118,0,0,0,0,0.744730294548411,0,0,0,0,1.62290778802728,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.6668259935222,0,0,0,0,0.1,0,0,0,0,1.6668259935222,0,0,0,0,2.43229152018253,0,0,0,0,3.13000782690219,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,0.0946277939111515,0,0,0,0,1.85298808109642,0,0,0,0,0.0946277939111515,0,0,0,0,1.85298808109642,0,0,0,0,4.31565108607545,0,0,0,0,5.40458420143213,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,1.52206980217809,0,0,0,0,2.21202260570362,0,0,0,0,1.52206980217809,0,0,0,0,2.21202260570362,0,0,0,0,5.80060308737189,0,0,0,0,6.517947275505,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,2.60670774700567,0,0,0,0,2.79841408836202,0,0,0,0,2.60670774700567,0,0,0,0,2.79841408836202,0,0,0,0,6.66448536323179,0,0,0,0,7.20272651260786,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,3.27331245280269,0,0,0,0,4.01176146172799,0,0,0,0,3.27331245280269,0,0,0,0,4.01176146172799,0,0,0,0,7.37763144424116,0,0,0,0,7.72547305180481,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,4.31741020132975,0,0,0,0,5.41834283973628,0,0,0,0,4.31741020132975,0,0,0,0,5.41834283973628,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,6.05737224447832,0,0,0,0,6,0,0,0,0,6.05737224447832,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
