Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.50222177623823,0,0,0,0,0.1,0,0,0,0,1.50222177623823,0,0,0,0,0.724018127956732,0,0,0,0,1.61697232752617,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.66451987167933,0,0,0,0,0.1,0,0,0,0,1.66451987167933,0,0,0,0,2.41594572262395,0,0,0,0,3.10870946125467,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,0.1,0,0,0,0,1.8500387901074,0,0,0,0,0.1,0,0,0,0,1.8500387901074,0,0,0,0,4.28954467281231,0,0,0,0,5.37932482066903,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,0.1,0,0,0,0,2.20365856154813,0,0,0,0,0.1,0,0,0,0,2.20365856154813,0,0,0,0,5.77240720071884,0,0,0,0,6.50478974027847,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,0.1,0,0,0,0,2.79028711764812,0,0,0,0,0.1,0,0,0,0,2.79028711764812,0,0,0,0,6.64934182904215,0,0,0,0,7.18788828877174,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,0.1,0,0,0,0,3.9883595565746,0,0,0,0,0.1,0,0,0,0,3.9883595565746,0,0,0,0,7.35479514747461,0,0,0,0,7.7141513834861,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,0.1,0,0,0,0,5.4050060674062,0,0,0,0,0.1,0,0,0,0,5.4050060674062,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
