Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.50265883710573,0,0,0,0,0.1,0,0,0,0,1.50265883710573,0,0,0,0,0.1,0,0,0,0,1.34607142743504,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.6649387414828,0,0,0,0,0.1,0,0,0,0,1.6649387414828,0,0,0,0,1.70265903040296,0,0,0,0,2.33757090300757,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.0946277939111511,0,0,0,0,1.85057402555214,0,0,0,0,0.0946277939111511,0,0,0,0,1.85057402555214,0,0,0,0,2.64162360683504,0,1,0,0,3.28812595147453,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,1.52206980217809,0,0,0,0,2.20517581947093,0,0,0,0,1.52206980217809,0,0,0,0,2.20517581947093,0,0,0,0,3.40494572777415,0,1,0,0,4.19443185600942,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,2.60670774700567,0,0,0,0,2.79176155665362,0,0,0,0,2.60670774700567,0,0,0,0,2.79176155665362,0,0,0,0,4.57457311155309,0,1,0,0,5.22493583233594,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,3.27331245280269,0,0,0,0,3.99473860100501,0,0,0,0,3.27331245280269,0,0,0,0,3.99473860100501,0,0,0,0,5.48719940738818,0,1,0,0,6.02183834953534,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,4.31741020132975,0,0,0,0,5.40742495389082,0,0,0,0,4.31741020132975,0,0,0,0,5.40742495389082,0,0,0,0,6.21547423754911,0,1,0,0,6.53006128014088,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,6.05737224447832,0,0,0,0,6,0,0,0,0,6.05737224447832,0,0,0,0,6,0,0,0,0,6.73399537474326,0,1,0,0,7.03156784153739,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13059414316391,0,1,0,0,7.3587785236971,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,1,0,0,7.5,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
