Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.51920490131761,0,0,0,0,0.1,0,0,0,0,1.51920490131761,0,0,0,0,0.1,0,0,0,0,0.940827106906329,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.69402910313485,0,0,0,0,0.1,0,0,0,0,1.69402910313485,0,0,0,0,0.719246402111189,0,0,0,0,1.61560465528012,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.90533285234735,0,0,0,0,0.1,0,0,0,0,1.90533285234735,0,0,0,0,1.626948712175,0,0,0,0,2.26381125747177,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,2.41259889995633,0,0,0,0,0.1,0,0,0,0,2.41259889995633,0,0,0,0,2.41218834651739,0,0,0,0,3.10381552527457,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,3.06392427177284,0,0,0,0,0.1,0,0,0,0,3.06392427177284,0,0,0,0,3.30342830880238,0,0,0,0,4.28568480809392,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.1,0,0,0,0,4.82308308928767,0,0,0,0,0.1,0,0,0,0,4.82308308928767,0,0,0,0,4.28355440293781,0,0,0,0,5.37352941745319,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0.430812250905937,0,0,0,0,5.88867860740348,0,0,0,0,0.430812250905937,0,0,0,0,5.88867860740348,0,0,0,0,5.1334280385878,0,0,0,0,6.10491015757515,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76594115305515,0,0,0,0,6.50177057375089,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27300526263255,0,0,0,0,6.85531591372431,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64585322225627,0,0,0,0,7.18446681608478,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
