Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.31700846191563,0,0,0,0,0.1,0,0,0,0,1.31700846191563,0,0,0,0,0.1,0,0,0,0,1.33744142907248,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.57701940587961,0,0,0,0,0.1,0,0,0,0,1.57701940587961,0,0,0,0,1.68061576795131,0,0,0,0,2.31608480141168,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,0.684071741669466,0,0,0,0,1.6935789063294,0,0,0,0,0.684071741669466,0,0,0,0,1.6935789063294,0,0,0,0,2.93709817891591,0,0,0,0,3.79495246860828,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,2.28887575984316,0,0,0,0,1.82691049363126,0,0,0,0,2.28887575984316,0,0,0,0,1.82691049363126,0,0,0,0,4.40609134315025,0,0,0,0,5.49211956468204,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,3.07686653504643,0,0,0,0,1.99167616535352,0,0,0,0,3.07686653504643,0,0,0,0,1.99167616535352,0,0,0,0,5.54474432974112,0,0,0,0,6.36206700265627,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,4.23477282808393,0,0,0,0,2.4090086890614,0,0,0,0,4.23477282808393,0,0,0,0,2.4090086890614,0,0,0,0,6.36320353145051,0,0,0,0,6.93468265475328,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,6.08332990488256,0,0,0,0,2.81221275894533,0,0,0,0,6.08332990488256,0,0,0,0,2.81221275894533,0,0,0,0,6.86991931833861,0,0,0,0,7.40170660216511,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,6.80300796812339,0,0,0,0,3.44534535561673,0,0,0,0,6.80300796812339,0,0,0,0,3.44534535561673,0,0,0,0,7.45230187531778,0,0,0,0,7.76275281908258,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,7.22919613839642,0,0,0,0,4.79877225682931,0,0,0,0,7.22919613839642,0,0,0,0,4.79877225682931,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
