Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.44875302514557,0,0,0,0,0.1,0,0,0,0,1.44875302514557,0,0,0,0,0.653788842456393,0,0,0,0,1.59683399700244,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.63264724284971,0,0,0,0,0.1,0,0,0,0,1.63264724284971,0,0,0,0,2.34628449212175,0,1,0,0,2.87301820183635,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,0.1,0,0,0,0,1.78838226642952,0,0,0,0,0.1,0,0,0,0,1.78838226642952,0,0,0,0,2.9482719791784,0,1,0,0,3.76239084043269,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,0.1,0,0,0,0,1.98667884737449,0,0,0,0,0.1,0,0,0,0,1.98667884737449,0,0,0,0,4.33617425138642,0,1,0,0,5.07635237573815,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,0.1,0,0,0,0,2.51187507943987,0,0,0,0,0.1,0,0,0,0,2.51187507943987,0,0,0,0,5.49333009436941,0,1,0,0,6.02552448717953,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,0.1,0,0,0,0,3.02811090044902,0,0,0,0,0.1,0,0,0,0,3.02811090044902,0,0,0,0,6.33849971681367,0,1,0,0,6.65122023512827,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,0.1,0,0,0,0,4.33618112685959,0,0,0,0,0.1,0,0,0,0,4.33618112685959,0,0,0,0,6.940652859581,0,1,0,0,7.16980298186097,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,0.1,0,0,0,0,5.53999332226447,0,0,0,0,0.1,0,0,0,0,5.53999332226447,0,0,0,0,7.2,0,1,0,0,7.5,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,7.2,0,1,0,0,7.5,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
