Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.45845786011324,0,0,0,0,0.1,0,0,0,0,1.45845786011324,0,0,0,0,0.1,0,0,0,0,1.34607142743504,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.63703081706059,0,0,0,0,0.1,0,0,0,0,1.63703081706059,0,0,0,0,1.70265903040296,0,0,0,0,2.33757090300757,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,0.0946277939111511,0,0,0,0,1.79630034372177,0,0,0,0,0.0946277939111511,0,0,0,0,1.79630034372177,0,0,0,0,2.97661563431672,0,0,0,0,3.84764105264202,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,1.52206980217809,0,0,0,0,2.0015394945773,0,0,0,0,1.52206980217809,0,0,0,0,2.0015394945773,0,0,0,0,4.45716102878901,0,0,0,0,5.54156909907292,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,2.60670774700567,0,0,0,0,2.54499236585236,0,0,0,0,2.60670774700567,0,0,0,0,2.54499236585236,0,0,0,0,5.59159076445703,0,0,0,0,6.39166429905334,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,3.27331245280269,0,0,0,0,3.11063545596234,0,0,0,0,3.27331245280269,0,0,0,0,3.11063545596234,0,0,0,0,6.40069331002075,0,0,0,0,6.96742566105071,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,4.31741020132975,0,0,0,0,4.47231655992912,0,0,0,0,4.31741020132975,0,0,0,0,4.47231655992912,0,0,0,0,6.89926248627132,0,0,0,0,7.42976146148978,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,6.05737224447832,0,0,0,0,5.62919448630872,0,0,0,0,6.05737224447832,0,0,0,0,5.62919448630872,0,0,0,0,7.49153692106154,0,0,0,0,7.78251668565289,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,6.70387134807283,0,0,0,0,6,0,0,0,0,6.70387134807283,0,0,0,0,6,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
