Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.559366646,0,0,0,0,0.1,0,0,0,0,1.559366646,0,0,0,0,0.1,0,0,0,0,1.194277821,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.145143951,0,1,0,0,1.783037411,0,0,0,0,0.145143951,0,1,0,0,1.783037411,0,0,0,0,1.375990382,0,0,0,0,2.020030646,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,2.257178495,0,1,0,0,2.197261023,0,0,0,0,2.257178495,0,1,0,0,2.197261023,0,0,0,0,2.43186701,0,0,0,0,3.129454572,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,3.337776058,0,1,0,0,2.982223472,0,1,0,0,3.337776058,0,1,0,0,2.982223472,0,1,0,0,3.693575009,0,0,0,0,4.794757863,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,5.502847294,0,1,0,0,5.079122475,0,1,0,0,5.502847294,0,1,0,0,5.079122475,0,1,0,0,4.985720715,0,0,0,0,6.017874804,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,6.767163342,0,1,0,0,6,0,1,0,0,6.767163342,0,1,0,0,6,0,1,0,0,5.839098913,0,0,0,0,6.535890202,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.476442273,0,0,0,0,7.025049443,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.893341632,0,0,0,0,7.424108216,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
