Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.50455229596278,0,0,0,0,0.1,0,0,0,0,1.50455229596278,0,0,0,0,0.505002811672099,0,0,0,0,1.55410525169137,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
2,0,0.1,0,0,0,0,1.6667599863134,0,0,0,0,0.1,0,0,0,0,1.6667599863134,0,0,0,0,2.2545580745702,0,0,0,0,2.91258586112789,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
3,0,1.5857242056853,0,0,0,0,1.8529035797848,0,0,0,0,1.5857242056853,0,0,0,0,1.8529035797848,0,0,0,0,4.08232845036836,0,0,0,0,5.17896305842426,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
4,0,2.83591108627103,0,0,0,0,2.21178284388825,0,0,0,0,2.83591108627103,0,0,0,0,2.21178284388825,0,0,0,0,5.57472685332074,0,0,0,0,6.38100207357595,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
5,0,4.1237899883926,0,0,0,0,2.79818115522601,0,0,0,0,4.1237899883926,0,0,0,0,2.79818115522601,0,0,0,0,6.54865905006356,0,0,0,0,7.08867407382632,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
6,0,6.1122885875064,0,0,0,0,4.01125735616438,0,0,0,0,6.1122885875064,0,0,0,0,4.01125735616438,0,0,0,0,7.20133458329972,0,0,0,0,7.63259209716465,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
7,0,6.94227692327512,0,0,0,0,5.41796042785951,0,0,0,0,6.94227692327512,0,0,0,0,5.41796042785951,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
8,0,7.38416031275908,0,0,0,0,6,0,0,0,0,7.38416031275908,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,8
