Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.54145797,0,0,0,0,0.1,0,0,0,0,1.54145797,0,0,0,0,0.898817855,0,0,0,0,1.667010412,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
2,0,0.1,0,0,0,0,1.741571476,0,0,0,0,0.1,0,0,0,0,1.741571476,0,0,0,0,2.600139947,0,0,0,0,3.349515964,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
3,0,0.1,0,0,0,0,2.010076757,0,0,0,0,0.1,0,0,0,0,2.010076757,0,0,0,0,4.612533245,0,0,0,0,5.692103448,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
4,0,0.1,0,0,0,0,2.714404519,0,0,0,0,0.1,0,0,0,0,2.714404519,0,0,0,0,6.069375724,0,0,0,0,6.673363837,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
5,0,0.1,0,0,0,0,4.093314898,0,0,0,0,0.1,0,0,0,0,4.093314898,0,0,0,0,6.839547097,0,0,0,0,7.372568702,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
6,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
