Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.41249182287307,0,0,0,0,0.1,0,0,0,0,1.41249182287307,0,0,0,0,0.080934545413065,0,0,0,0,1.43185697847584,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.6166310209166,0,0,0,0,0.1,0,0,0,0,1.6166310209166,0,0,0,0,1.9298995929682,0,0,0,0,2.55961310219689,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.76001245470833,0,0,0,0,0.1,0,0,0,0,1.76001245470833,0,0,0,0,3.37515646755592,0,0,0,0,4.37954335862582,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.593458030803815,0,0,0,0,1.9371311838219,0,0,0,0,0.593458030803815,0,0,0,0,1.9371311838219,0,0,0,0,5.00392878073244,0,0,0,0,6.02487243937509,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,1.89889980056094,0,0,0,0,2.34602172885738,0,0,0,0,1.89889980056094,0,0,0,0,2.34602172885738,0,0,0,0,6.05105311613018,0,0,0,0,6.65682280723902,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,2.64542557000071,0,0,0,0,2.83010852820716,0,0,0,0,2.64542557000071,0,0,0,0,2.83010852820716,0,0,0,0,6.69046017364253,0,0,0,0,7.228124916391,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,3.20566894591018,0,0,0,0,3.75953931025802,0,0,0,0,3.20566894591018,0,0,0,0,3.75953931025802,0,0,0,0,7.28555548393243,0,0,0,0,7.67805236228354,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,4.1422270574501,0,0,0,0,5.17655960204823,0,0,0,0,4.1422270574501,0,0,0,0,5.17655960204823,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,5.50760631569081,0,0,0,0,5.92143991349948,0,0,0,0,5.50760631569081,0,0,0,0,5.92143991349948,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,6.3975230895034,0,0,0,0,6,0,0,0,0,6.3975230895034,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
