Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.526732553,0,0,0,0,0.1,0,0,0,0,1.526732553,0,0,0,0,0.1,0,0,0,0,1.313902951,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.709638028,0,0,0,0,0.1,0,0,0,0,1.709638028,0,0,0,0,1.621237998,0,0,0,0,2.258251869,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.937180851,0,0,0,0,0.1,0,0,0,0,1.937180851,0,0,0,0,2.831507792,0,0,0,0,3.654645307,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,2.52708628,0,0,0,0,0.1,0,0,0,0,2.52708628,0,0,0,0,4.270666935,0,0,0,0,5.361061866,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,3.303316369,0,0,0,0,0.1,0,0,0,0,3.303316369,0,0,0,0,5.420943501,0,0,0,0,6.284165914,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.519961343,0,0,0,0,5.176916034,0,0,0,0,0.519961343,0,0,0,0,5.176916034,0,0,0,0,6.263505072,0,0,0,0,6.846909908,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,1.329441263,0,0,0,0,6,0,0,0,0,1.329441263,0,0,0,0,6,0,0,0,0,6.789259892,0,0,0,0,7.324107115,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33791387,0,0,0,0,7.705804155,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
