Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.31396260522244,0,0,0,0,0.1,0,0,0,0,1.31396260522244,0,0,0,0,0.1,0,0,0,0,1.34607142743504,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.57581296168921,0,0,0,0,0.1,0,0,0,0,1.57581296168921,0,0,0,0,1.70265903040296,0,0,0,0,2.33757090300757,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.0946277939111511,0,0,0,0,1.69163771666891,0,0,0,0,0.0946277939111511,0,0,0,0,1.69163771666891,0,0,0,0,2.98087896124003,0,0,0,0,3.85333125214635,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,1.52206980217809,0,0,0,0,1.82381351603203,0,0,0,0,1.52206980217809,0,0,0,0,1.82381351603203,0,0,0,0,4.51792294320125,0,0,0,0,5.60042265075753,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,2.60670774700567,0,0,0,0,1.98678011430554,0,0,0,0,2.60670774700567,0,0,0,0,1.98678011430554,0,0,0,0,5.6782688861907,0,0,0,0,6.44660549831554,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,3.27331245280269,0,0,0,0,2.39359398536253,0,0,0,0,3.27331245280269,0,0,0,0,2.39359398536253,0,0,0,0,6.48608358270347,0,0,0,0,7.03133367335531,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,4.31741020132975,0,0,0,0,2.79660244292957,0,0,0,0,4.31741020132975,0,0,0,0,2.79660244292957,0,0,0,0,6.97276601625855,0,0,0,0,7.49961630257254,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,6.05737224447832,0,0,0,0,3.41034719110572,0,0,0,0,6.05737224447832,0,0,0,0,3.41034719110572,0,0,0,0,7.55441964064153,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,6.70387134807283,0,0,0,0,4.69468078779779,0,0,0,0,6.70387134807283,0,0,0,0,4.69468078779779,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,7.12676388402251,0,0,0,0,5.54063014069694,0,0,0,0,7.12676388402251,0,0,0,0,5.54063014069694,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
