Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.54398268092436,0,0,0,0,0.1,0,0,0,0,1.54398268092436,0,0,0,0,0.1,0,0,0,0,1.17321893204077,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.74723872054425,0,0,0,0,0.1,0,0,0,0,1.74723872054425,0,0,0,0,1.28838617056047,0,0,0,0,1.94275957616495,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.0946277939111511,0,0,0,0,2.0349256863772,0,0,0,0,0.0946277939111511,0,0,0,0,2.0349256863772,0,0,0,0,2.26432372930052,0,0,0,0,2.92354423971808,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,1.52206980217809,0,0,0,0,2.74937784606146,0,0,0,0,1.52206980217809,0,0,0,0,2.74937784606146,0,0,0,0,3.38833560448824,0,0,0,0,4.39677620967151,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,2.60670774700567,0,0,0,0,4.19633244606505,0,0,0,0,2.60670774700567,0,0,0,0,4.19633244606505,0,0,0,0,4.60750915617393,0,0,0,0,5.68723366255431,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,3.27331245280269,0,0,0,0,5.73627097606513,0,0,0,0,3.27331245280269,0,0,0,0,5.73627097606513,0,0,0,0,5.5163086716744,0,0,0,0,6.34413388967367,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23167166732845,0,0,0,0,6.81868056495842,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69856315046543,0,0,0,0,7.23603429915691,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11780541344226,0,0,0,0,7.58757432895007,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55637732389715,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
