Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.56389002953895,0,0,0,0,0.1,0,0,0,0,1.56389002953895,0,0,0,0,0.540971272104656,0,0,0,0,1.56444267564009,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
2,0,0.1,0,0,0,0,1.79398843017891,0,0,0,0,0.1,0,0,0,0,1.79398843017891,0,0,0,0,2.27407422516709,0,0,0,0,2.93448964974623,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
3,0,0.0946277939111511,0,0,0,0,2.24878581465797,0,0,0,0,0.0946277939111511,0,0,0,0,2.24878581465797,0,0,0,0,4.06622987797925,0,0,0,0,5.16340667297365,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
4,0,1.52206980217809,0,0,0,0,3.08636794796976,0,0,0,0,1.52206980217809,0,0,0,0,3.08636794796976,0,0,0,0,5.53246588142678,0,0,0,0,6.35432054418656,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
5,0,2.60670774700567,0,0,0,0,5.19865079099167,0,0,0,0,2.60670774700567,0,0,0,0,5.19865079099167,0,0,0,0,6.51611310744697,0,0,0,0,7.0564004429458,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
6,0,3.27331245280269,0,0,0,0,6,0,0,0,0,3.27331245280269,0,0,0,0,6,0,0,0,0,7.13441757110444,0,0,0,0,7.59652318014269,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
