Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.297909511,0,0,0,0,0.1,0,0,0,0,1.297909511,0,0,0,0,0.1,0,0,0,0,1.368504192,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.569509325,0,0,0,0,0.1,0,0,0,0,1.569509325,0,0,0,0,1.79285463,0,0,0,0,2.425581757,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.331769824,0,0,0,0,1.681572862,0,0,0,0,0.331769824,0,0,0,0,1.681572862,0,0,0,0,3.171223445,0,0,0,0,4.112398181,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,1.937298848,0,1,0,0,1.807869667,0,0,0,0,1.937298848,0,1,0,0,1.807869667,0,0,0,0,4.75076909,0,0,0,0,5.826152128,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,2.787165172,0,1,0,0,1.961750299,0,0,0,0,2.787165172,0,1,0,0,1.961750299,0,0,0,0,5.877241092,0,0,0,0,6.553643424,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,3.675481396,0,1,0,0,2.315364271,0,0,0,0,3.675481396,0,1,0,0,2.315364271,0,0,0,0,6.586673916,0,0,0,0,7.126247313,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,5.026556621,0,1,0,0,2.717504216,0,0,0,0,5.026556621,0,1,0,0,2.717504216,0,0,0,0,7.120710892,0,0,0,0,7.589139347,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,6.434212918,0,1,0,0,3.234210059,0,0,0,0,6.434212918,0,1,0,0,3.234210059,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,7.008782722,0,1,0,0,4.337167452,0,0,0,0,7.008782722,0,1,0,0,4.337167452,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,7.326222908,0,1,0,0,5.357674816,0,0,0,0,7.326222908,0,1,0,0,5.357674816,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
