Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.51159854474202,0,0,0,0,0.1,0,0,0,0,1.51159854474202,0,0,0,0,0.1,0,0,0,0,1.27372386238804,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.67872879656683,0,0,0,0,0.1,0,0,0,0,1.67872879656683,0,0,0,0,2.07620056033291,0,1,0,0,2.56525699669201,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.8749493649543,0,0,0,0,0.1,0,0,0,0,1.8749493649543,0,0,0,0,2.43074440082749,0,1,0,0,2.96742490517322,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.414289618417336,0,0,0,0,2.29376625522197,0,0,0,0,0.414289618417336,0,0,0,0,2.29376625522197,0,0,0,0,2.89343409220076,0,1,0,0,3.67615772146494,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,1.61822476203077,0,0,0,0,2.8964887528081,0,0,0,0,1.61822476203077,0,0,0,0,2.8964887528081,0,0,0,0,3.91784800301263,0,1,0,0,4.64868421899468,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,2.53601136947983,0,0,0,0,4.2666589539135,0,0,0,0,2.53601136947983,0,0,0,0,4.2666589539135,0,0,0,0,4.96583855555183,0,1,0,0,5.4652831789821,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,3.03488727134313,0,0,0,0,5.61390926858637,0,0,0,0,3.03488727134313,0,0,0,0,5.61390926858637,0,0,0,0,5.69556576833687,0,1,0,0,6.14294439488547,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,3.90576773792362,0,0,0,0,6,0,0,0,0,3.90576773792362,0,0,0,0,6,0,0,0,0,6.31078521697895,0,1,0,0,6.62253538433607,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78386692457175,0,1,0,0,7.06397837645829,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13981126236231,0,1,0,0,7.36866319382133,0,1,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
