Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.504583212,0,0,0,0,0.1,0,0,0,0,1.504583212,0,0,0,0,0.1,0,0,0,0,1.346071427,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.666789812,0,0,0,0,0.1,0,0,0,0,1.666789812,0,0,0,0,1.70265903,0,0,0,0,2.337570903,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,0.1,0,0,0,0,1.852941762,0,0,0,0,0.1,0,0,0,0,1.852941762,0,0,0,0,3.031606893,0,0,0,0,3.923580083,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,0.1,0,0,0,0,2.21189118,0,0,0,0,0.1,0,0,0,0,2.21189118,0,0,0,0,4.56972992,0,0,0,0,5.650619122,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,0.1,0,0,0,0,2.798286407,0,0,0,0,0.1,0,0,0,0,2.798286407,0,0,0,0,5.716716287,0,0,0,0,6.471051197,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,0.1,0,0,0,0,4.011485144,0,0,0,0,0.1,0,0,0,0,4.011485144,0,0,0,0,6.507526276,0,0,0,0,7.047869491,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,0.1,0,0,0,0,5.418133231,0,0,0,0,0.1,0,0,0,0,5.418133231,0,0,0,0,6.988800136,0,0,0,0,7.514090157,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
