Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.26977499720348,0,0,0,0,0.1,0,0,0,0,1.26977499720348,0,0,0,0,0.1,0,0,0,0,1.35302333116534,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.55867836127557,0,0,0,0,0.1,0,0,0,0,1.55867836127557,0,0,0,0,1.72052336249818,0,0,0,0,2.35499029486301,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.0946277939111511,0,0,0,0,1.66458218843671,0,0,0,0,0.0946277939111511,0,0,0,0,1.66458218843671,0,0,0,0,3.04528723051254,0,0,0,0,3.9429346152036,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,1.52206980217809,0,0,0,0,1.78138831162211,0,0,0,0,1.52206980217809,0,0,0,0,1.78138831162211,0,0,0,0,4.59470482570403,0,0,0,0,5.67482312902096,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,2.60670774700567,0,0,0,0,1.92083503631006,0,0,0,0,2.60670774700567,0,0,0,0,1.92083503631006,0,0,0,0,5.74319105358092,0,0,0,0,6.48791194662956,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,3.27331245280269,0,0,0,0,2.1895780500067,0,0,0,0,3.27331245280269,0,0,0,0,2.1895780500067,0,0,0,0,6.52231449741413,0,0,0,0,7.06255736274569,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,4.31741020132975,0,0,0,0,2.5909107725614,0,0,0,0,4.31741020132975,0,0,0,0,2.5909107725614,0,0,0,0,7.01028976330228,0,0,0,0,7.52968931865118,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,6.05737224447832,0,0,0,0,2.97104930747345,0,0,0,0,6.05737224447832,0,0,0,0,2.97104930747345,0,0,0,0,7.57614241426071,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,6.70387134807283,0,0,0,0,3.86937727472136,0,0,0,0,6.70387134807283,0,0,0,0,3.86937727472136,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,7.12676388402251,0,0,0,0,5.06156849288955,0,0,0,0,7.12676388402251,0,0,0,0,5.06156849288955,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
