Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.544892075,0,0,0,0,0.1,0,0,0,0,1.544892075,0,0,0,0,0.80128676,0,0,0,0,1.639106438,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
2,0,0.1,0,0,0,0,1.749294146,0,0,0,0,0.1,0,0,0,0,1.749294146,0,0,0,0,2.477227205,0,0,0,0,3.188628857,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
3,0,0.094627794,0,0,0,0,2.043995191,0,0,0,0,0.094627794,0,0,0,0,2.043995191,0,0,0,0,4.387807464,0,0,0,0,5.474419278,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
4,0,1.522069802,0,0,0,0,2.762190569,0,0,0,0,1.522069802,0,0,0,0,2.762190569,0,0,0,0,5.878658522,0,0,0,0,6.554302674,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
5,0,2.606707747,0,0,0,0,4.234343367,0,0,0,0,2.606707747,0,0,0,0,4.234343367,0,0,0,0,6.705813457,0,0,0,0,7.243105787,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
6,0,3.273312453,0,0,0,0,6,0,0,0,0,3.273312453,0,0,0,0,6,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,7
