Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.1,0,0,0,0,1.5022096186135,0,0,0,0,0.1,0,0,0,0,0.73806154947513,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
2,0,0.1,0,0,0,0,1.66047381249274,0,0,0,0,0.1,0,0,0,0,1.66047381249274,0,0,0,0,0.515319663847229,0,0,0,0,1.55707085490954,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
3,0,0.1,0,0,0,0,1.83977285523475,0,0,0,0,0.1,0,0,0,0,1.83977285523475,0,0,0,0,1.51483841357645,0,0,0,0,2.1547760910871,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
4,0,0.1,0,0,0,0,2.16031243723357,0,0,0,0,0.1,0,0,0,0,2.16031243723357,0,0,0,0,2.2545650836,0,0,0,0,2.91259374530086,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
5,0,0.1,0,0,0,0,2.73433924398433,0,0,0,0,0.1,0,0,0,0,2.73433924398433,0,0,0,0,3.07303381399776,0,0,0,0,3.98219171231057,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
6,0,0.1,0,0,0,0,3.68642618838706,0,0,0,0,0.1,0,0,0,0,3.68642618838706,0,0,0,0,4.03599344713502,0,0,0,0,5.1341922208017,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
7,0,0.1,0,0,0,0,5.26911615222754,0,0,0,0,0.1,0,0,0,0,5.26911615222754,0,0,0,0,4.89567370085561,0,0,0,0,5.96678810750952,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
8,0,0.1,0,0,0,0,6,0,0,0,0,0.1,0,0,0,0,6,0,0,0,0,5.50018311480873,0,0,0,0,6.33397491819561,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09048035783684,0,0,0,0,6.69238430575869,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49636984688652,0,0,0,0,7.03802720924584,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,10
