Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.549435838,0,0,0,0,0.1,0,0,0,0,1.549435838,0,0,0,0,0.980370197,0,0,0,0,1.690312935,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
2,0,0.350851621,0,0,0,0,1.759677006,0,0,0,0,0.350851621,0,0,0,0,1.759677006,0,0,0,0,2.622416073,0,0,0,0,3.378761652,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
3,0,2.49631924,0,0,0,0,2.090275479,0,0,0,0,2.49631924,0,0,0,0,2.090275479,0,0,0,0,4.624696764,0,0,0,0,5.703894087,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
4,0,3.728311722,0,0,0,0,2.827954893,0,0,0,0,3.728311722,0,0,0,0,2.827954893,0,0,0,0,6.069285583,0,0,0,0,6.673282524,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
5,0,6.055578375,0,0,0,0,4.431727981,0,0,0,0,6.055578375,0,0,0,0,4.431727981,0,0,0,0,6.83555777,0,0,0,0,7.368734076,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
6,0,7.01938237,0,0,0,0,5.916490932,0,0,0,0,7.01938237,0,0,0,0,5.916490932,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,6
