Run,F1_HP_Clog_Type,F1_HP_Clog_Value1,F1_HP_Clog_Value2,F1_HP_Leak_Time,F1_HP_Leak_Profile,F1_LP_Clog_Type,F1_LP_Clog_Value1,F1_LP_Clog_Value2,F1_LP_Clog_LeakTime,F1_LP_Leak_Profile,F2_HP_Clog_Type,F2_HP_Clog_Value1,F2_HP_Clog_Value2,F2_HP_Clog_LeakTime,F2_HP_Clog_Profile,F2_LP_Clog_Type,F2_LP_Clog_Value1,F2_LP_Clog_Value2,F2_LP_Clog_LeakTime,F2_LP_Clog_Profile,C1_Clog_Type,C1_Clog_Value1,C1_Clog_Value2,C1_Clog_LeakTime,C1_Clog_LeakProfile,C2_Clog_Type,C2_Clog_Value1,C2_Clog_Value2,C2_Clog_LeakTime,C2_Clog_Profile,F1_HP_RampRate,F1_HP_RampTime,F1_LP_RampRate,F1_LP_RampTime,F2_HP_RampRate,F2_HP_RampTime,F2_LP_RampRate,F2_LP_RampTime,C1_RampRate,C1_RampTime,C1_RampRate1,C1_RampTime1,ProfileCount,Run_Count,RunCount
1,0,0.1,0,0,0,0,1.24688626011808,0,0,0,0,0.1,0,0,0,0,1.24688626011808,0,0,0,0,0.1,0,0,0,0,1.34607142743504,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
2,0,0.1,0,0,0,0,1.55006270353919,0,0,0,0,0.1,0,0,0,0,1.55006270353919,0,0,0,0,1.70265903040296,0,0,0,0,2.33757090300757,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
3,0,1.64211264058362,0,0,0,0,1.65133708951989,0,0,0,0,1.64211264058362,0,0,0,0,1.65133708951989,0,0,0,0,2.97661563431672,0,0,0,0,3.84764105264202,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
4,0,2.86502324697672,0,0,0,0,1.76112433146011,0,0,0,0,2.86502324697672,0,0,0,0,1.76112433146011,0,0,0,0,4.45716102878901,0,0,0,0,5.54156909907292,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
5,0,4.16302901041682,0,0,0,0,1.89008704676402,0,0,0,0,4.16302901041682,0,0,0,0,1.89008704676402,0,0,0,0,5.59159076445703,0,0,0,0,6.39166429905334,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
6,0,6.161799975117,0,0,0,0,2.09678867839155,0,0,0,0,6.161799975117,0,0,0,0,2.09678867839155,0,0,0,0,6.40069331002075,0,0,0,0,6.96742566105071,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
7,0,6.99166663930238,0,0,0,0,2.49724780486935,0,0,0,0,6.99166663930238,0,0,0,0,2.49724780486935,0,0,0,0,6.89926248627132,0,0,0,0,7.42976146148978,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
8,0,7.41949565241046,0,0,0,0,2.83725987750576,0,0,0,0,7.41949565241046,0,0,0,0,2.83725987750576,0,0,0,0,7.49153692106154,0,0,0,0,7.78251668565289,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,3,,9
