,SSB2 Voltage Waveform Phase C ,Fuel System 1  Injector Pump Current Waveform ,Fuel System 2  Injector Pump Current Waveform ,Cooling System 2 Service Pump Current Waveform,Cooling System 1 Service Pump Current Waveform,Energy Storage Current Waveform Phase A ,Gen 3 Current Waveform Phase B,Gen 3 Current Waveform Phase C,Energy Storage Current Waveform Phase B ,Energy Storage  Current Waveform Phase C ,Gen 3  Current Waveform Phase A ,MSB1 Voltage Waveform Phase A,Fuel System 1  Service Pump Current Waveform,Fuel System 2  Service Pump Current Waveform,MSB2 Voltage Waveform Phase B ,MSB1 Voltage Waveform Phase B,SSB1 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase B,MSB2 Voltage Waveform Phase A,MSB2  Voltage Waveform Phase C,MSB1  Voltage Waveform Phase C,SSB1  Voltage Waveform Phase C ,SSB1  Voltage Waveform Phase B
19841,38.96195729034083,2.300965045822273,1.0512567575318543,2.4948986807281255,0.2811154835380935,1.6161964361476455,2.8810458209588465,0.2477921309425452,4.497242257106492,2.67023759015698,3.158425072013934,4.143685475887428,1.1271869584289138,0.18546578580520037,60.104652807240846,63.31494838070995,38.60840050912177,69.38198274642907,34.06166030264461,62.37448734266723,3.4365719134492996,57.2125583368689,30.8160090510536,72.12558336868902
19842,27.05416489888276,2.252693051853973,0.7938061230342571,2.6608683354546745,0.6216977039784761,1.0378251362553443,3.1399331219435953,0.5584568921242437,4.156705884272707,2.918883195718156,2.603666569903758,3.111299674727762,1.1379734365000038,0.06000363658403541,65.70499222175081,58.76113703860841,30.51195021920521,69.88403337576014,44.99363597793806,56.62565408004525,10.988544760288503,62.56540800452554,37.2366001979918,70.73964078631028
19843,18.54758874275209,2.097149960178342,0.5256283787659272,2.730468513243227,1.0541830632678508,0.2972936588231455,3.21759931223902,0.9948669137842486,3.7513054404229633,3.2756355863059303,2.226430788468839,14.170555791260076,1.0678613290379184,0.06000363658403541,68.0526092490454,52.71531607976241,20.527506717578845,66.82930278602744,49.68179889690284,50.4525526799604,18.780936218356672,67.2535709234903,44.32187809362184,67.3313534153585
19844,10.436996181586764,1.95769753315881,0.22526930518539734,2.666222195284563,1.2758318099036552,0.3513470513364447,3.3137574526047833,1.5903077060491706,3.1891501582846518,3.372931692829869,1.7123545765134094,18.929430066468676,0.9330303531492922,0.16364628159282385,68.03139584217226,45.38961957290341,12.869466836373922,62.24720690142838,53.88912459340971,41.38735680950361,24.91868194031962,62.74218639513506,46.40786310281431,64.94130957431763
19845,1.5697921086126434,1.8075179963685453,0.09654398793659885,2.473483241408571,1.4272016856549363,1.0053931007473649,3.3840268628720724,1.9379563673715476,2.794560392937568,3.6648200124016848,1.4164833753879822,29.069438551831425,0.792806138225121,0.3272925631856477,68.39909489464009,36.62848253429501,2.609249045396691,57.4388346768491,59.404610380427094,32.31508980342243,34.90312544194598,65.64135200113138,53.13251308160091,58.66921227549145
19846,9.19954744732004,1.5876122460685143,0.4129937261732284,2.3556983251510197,1.648850432290741,1.5351163473776968,3.3655349128017336,2.1598597682156178,2.4053759668418135,3.826980189941582,1.1575960744032334,36.7062650261632,0.5716833377677745,0.5073034729377539,68.10917833404045,29.069438551831425,4.843727902701175,54.57502474897469,61.695658322726636,23.978220902276906,40.09333899024184,64.36147645311839,57.841889407438835,54.101258662141134
19847,18.080893791542923,1.4159784897367833,0.8152603425757237,2.227205689233691,1.8488749109620768,2.0161915407460596,3.1510282919857984,2.5260003796083343,1.8864633987141415,3.8431962076955717,0.5621552821383115,43.13392730872578,0.4260658838080583,0.6491302503182012,65.99490878235045,21.135624381275633,13.505869042568236,49.703012303775985,65.89591288360911,18.300098995898743,48.918116249469676,65.99490878235045,61.57544901711215,49.731296846273516
19848,28.235044548154434,1.201436294322119,1.201436294322119,2.0451744550174764,2.1894571314024596,2.3999706275904837,2.636952080030369,2.758998950494608,1.32971345582716,3.681036030155675,0.1812211106893241,53.47899872719559,0.26426871274170705,0.812776531911025,63.31494838070995,10.620845707820676,26.438976099561593,39.02559751096026,68.82336303210298,5.805402347617027,56.554942723801446,64.8423136755763,66.42624805543771,45.071418469806254
19849,40.98430207891388,0.9278949951684222,1.566158026527048,1.5793886498171608,2.654378892638537,2.854019124702197,2.673935980171047,2.9439184511979994,0.5081018896250123,3.378337032081199,0.3476486613223769,59.13590722670061,0.1402242149241711,0.9764228135038489,56.18017253570924,2.764814029133079,32.4777259227832,29.4583510111724,65.93126856173102,6.31452411257248,62.73511525951068,62.69268844576439,71.84980907933814,39.31551407155989
19850,44.385518314241274,0.7187163546391249,1.8075179963685453,1.1832030224053984,2.876027639274342,3.086448712509383,2.48161969943952,3.1510282919857984,0.24864560556117626,2.864829803204857,0.7359796127994999,64.26248055437703,0.043145912284360335,1.0691557064064492,49.865648423136754,7.056993353132514,42.27124876255127,20.110309715740346,64.37561872436713,14.863527082449442,62.75632866638382,56.73172111441097,68.84457643897612,30.328100692971294
