Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
2.9227265625000003,3.13123046875,143.8503146853147,149.18293456543458,4.55260546875,4.637642578124999,2.298705078125,2.42265625,5.93355044955045,6.501794705294706,6.881062937062937,6.8123036963036965,11.450671328671328,10.96392319201995,2.8465303400554944,3.1783657803722214,4.092259765625001,4.408234375,4.229246882793018,3.611194513715712,5.051796875,4.96463671875
2.595650390625,2.704494140625,143.72813186813187,149.88445054945055,4.604095703125,4.65012890625,2.2882617187500003,2.437177734375,5.8450834165834165,6.438140859140859,6.691346059716103,6.677737640724425,11.16395252080274,10.769381791483116,2.197129670747824,2.6057454998591005,2.4490683593750004,2.3591210937500007,6.893252247752248,7.1037827172827175,4.946076171874999,4.848109374999999
2.61635546875,2.60970703125,143.540599101348,149.54559660509236,4.5924765625,4.6393281250000005,2.27493359375,2.4161171875000003,5.878045931103344,6.452387112887113,6.706843156843158,6.684913086913087,11.117035964035964,10.773952547452549,2.0277903185176562,2.6069282872993895,2.42933984375,2.439326171875,6.859830254618074,7.045871193210186,4.907240234375,4.822830078125
2.560615234375,2.581716796875,143.38388779041028,149.21210084033612,4.583615234375,4.622017578124999,2.2696640625,2.477978515625,5.885547477744808,6.452803659742829,6.734049950544017,6.712129080118695,11.087292779426312,10.70460830860534,2.1720713604807997,2.597280988210965,2.5227871093750003,2.5098984374999995,6.717527434503213,6.939439446366783,4.9042558593750005,4.8132089843750006
2.475146484375,2.4413125,141.98043073910915,147.23477973568282,4.576781250000001,4.618751953125,2.26911328125,2.4791796875000003,5.711376623376623,6.360403596403596,6.730883116883118,6.698748251748253,11.012923076923078,10.569034965034964,2.083016982106919,2.5158770444597494,2.6469042968750003,2.649544921875,6.546532060695056,6.752955947136564,4.907095703125,4.81847265625
2.1803125000000003,2.036546875,140.7108736894658,145.76404643035448,4.58019140625,4.625912109374999,2.2782128906250003,2.4967929687500003,5.962743256743257,6.256595404595404,6.704239141288068,6.663426573426573,10.736078881677484,10.177809785322015,2.2111402991034836,2.512414039901831,2.811371093750001,2.76575390625,6.323471528471528,6.588797202797204,4.9193925781250005,4.8207265625
1.92666015625,1.7311796874999998,138.09161258112832,143.75422116824762,4.5846875,4.628873046875,2.290732421875,2.50946484375,6.790192211682477,6.460378405650858,6.647486769845233,6.637915741675076,10.23086175580222,9.628391523713422,2.275579653525572,2.5861632518292197,2.9448476562499994,2.9744160156249997,6.132600908173562,6.262512613521695,4.92807421875,4.83499609375
1.537353515625,1.1864980468750002,133.69857892107893,141.30752997002998,4.597416015625,4.647294921875,2.308091796875,2.5397890625,6.258168331668331,6.135217782217781,6.578234265734266,6.629389110889111,10.004622877122875,8.91358891108891,2.31128436318248,2.5261510698890035,3.127763671875,3.2510429687499998,5.8568476523476525,5.843141858141858,4.943693359375,4.853759765625
0.8761344696969696,0.5285757575757576,126.07031555772994,127.5320523483366,4.639236742424242,4.725849609375,2.344994140625,2.591581439393939,5.51011750713606,5.709531311154598,6.363708372978116,6.297587084148728,9.126148430066602,7.859311643835617,2.383098836815325,2.6128343514670043,3.369994140624999,3.4756015625000005,5.468675146771038,5.46404843444227,4.967326171875,4.871087890625001
0.440373046875,0.278345703125,117.11874125874128,105.61025224775224,4.6652421875000005,4.713447265625,2.37604296875,2.626603515625,4.903774338492262,5.1410329505741394,6.114490264603096,5.52042007992008,8.335172740888666,7.194477783325013,2.5583629518312705,2.7449573141553714,3.7303066406250003,3.7900800781250004,4.864073426573427,4.8888886113886105,5.007087890625,4.901310546875001
