Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
2.923154296875,3.116486328125,148.4313404892661,153.39042186719922,4.61141796875,4.626025390625,2.2491816406250003,2.435794921875,5.547791192478971,6.212276585122317,6.314755866200698,6.672459673428996,11.426717423864206,11.136042935596604,7.608097695845075,7.129731957924207,5.1681972656249995,5.135345703125001,1.0913206333498269,0.981558634339436,5.1901953125,5.0498125
2.568341796875,2.661845703125,147.91242128935534,153.57358570714644,4.634025390625,4.684212890625,2.316556640625,2.44545703125,5.4131774112943525,6.090815092453773,6.042036981509246,6.446013493253372,10.887913543228386,10.646633683158424,2.169088603814526,2.993465913720202,2.4519277343749994,2.384478515625001,6.868999500249875,7.089968015992005,4.949283203125,4.868943359375001
2.4836835937500004,2.535927734375,149.28947802197803,154.98142857142855,4.6183671875000005,4.677193359375001,2.3009746093750003,2.4266328125000003,5.427386613386614,6.127557442557442,6.083038461538461,6.484833166833166,11.058227772227772,10.706842157842155,2.1527619269999327,2.9684109563525922,2.5707382812500006,2.534671875,6.678267232767234,6.85787162837163,4.928541015624999,4.854259765625
2.4976777343750003,2.489755859375,149.34750999001,154.92316933066934,4.607019531250001,4.661626953124999,2.2946406250000004,2.4927753906250003,5.442773221343874,6.153004495504495,6.128973026973026,6.494113386613387,10.990015984015985,10.591466033966034,2.5258888016556185,3.3338884736982166,2.7620390625000004,2.7149667968749998,5.392160079051384,5.010473814229249,4.75532421875,4.71141796875
2.353685546875,2.2524863281250003,147.70205044955046,153.0676973026973,4.605570312500001,4.66096484375,2.294634765625,2.4974726562500003,5.453594405594406,6.170727408886671,6.146490763854218,6.528907139291063,10.87471392910634,10.20183766233766,2.69922015817135,3.3438023433526745,2.9868222656250003,2.8506503906249994,5.091547952047952,4.817682817182817,4.783431640625,4.718357421875
1.991017578125,1.824359375,147.4157040513834,152.5421195652174,4.629294921874999,4.6691953125,2.307890625,2.515900390625,5.473228754940711,6.150147279081378,6.1744068896655016,6.53382076884673,10.516881178232651,9.921651023464802,2.7859035374027563,3.434863644317687,3.2441425781250004,3.1532617187500005,4.732205039525692,4.419702569169961,4.821898437500001,4.745990234375
1.619857421875,1.28321484375,147.0368906093906,151.939985014985,4.6430859375,4.73222265625,2.322443359375,2.542654296875,5.490376123876124,6.137510989010989,6.1936868131868135,6.588109390609391,10.122272727272728,9.13190959040959,3.098619913762029,3.557447224456375,3.6349238281250003,3.52157421875,4.157592407592408,3.919886613386613,4.88359375,4.78701953125
0.9488359375000002,0.586416015625,146.4747254118822,150.78219420868697,4.665593750000001,4.71436328125,2.3549082031250004,2.595697265625,5.507405391912132,6.176951073389915,6.226838661338661,6.609806693306693,9.086551672491264,8.225296703296705,3.600274109668831,3.8803226142825338,4.100558593750001,3.9423183593750006,3.444974038941588,3.284069895157263,4.961607421875,4.847669921875
0.4179609375,0.1804453125,145.91659670164918,151.25427572427571,4.689056640625,4.72510546875,2.390544921875,2.64562890625,5.537434782608695,6.177520739630184,6.2450429570429575,6.613723776223777,8.352204795204797,7.178570929070929,4.613796340509346,4.679938951991019,4.615130859375,4.5558105468750005,2.502549725137431,2.2294957521239382,5.062773437500001,4.944337890625
2.9185,3.10579296875,147.0018447082097,153.55564292779425,4.593484375000001,4.623583984375,2.3158457031250004,2.431701171875,5.55262512363996,6.2197240356083086,6.276696340257171,6.674183481701286,11.395916419386744,11.118402077151336,6.44000007414634,5.752989043647116,5.04564453125,4.935972656250001,1.5302373887240357,1.4530375865479723,5.159509765625,5.011332031249999
