Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
1.468423828125,1.107462890625,146.34663168415793,146.49129185407295,4.66598828125,4.681546875,2.33469921875,2.6175546875,5.5997681159420285,6.346792603698152,6.33525998003992,6.66404447776112,9.888029485257372,8.67502245508982,3.4447357355378614,2.94296184995995,5.3370429687500005,5.33590625,1.1582508745627185,0.953608695652174,5.2893046875000005,5.157755859375
2.60630078125,2.758041015625,145.68176297747306,146.4267972575906,4.6454140625,4.71752734375,2.268056640625,2.44158984375,5.642487267384916,6.3972977473065615,6.369751714005877,6.639118511263468,11.07562095984329,10.66993682664055,3.4447357355378614,2.94296184995995,2.5623398437500002,2.47094921875,7.046985014985016,7.1253356643356645,5.08369921875,4.937097656250001
2.644541015625,2.7478632812500003,147.07190805734058,148.63313148788927,4.62143359375,4.65071875,2.270087890625,2.517287109375,5.627080079090459,6.389827978250123,6.394670291646069,6.674633712308453,11.284555116164112,10.779731586752348,1.0263058835003207,0.9248976411057477,2.710412109375,2.6615019531249997,6.691469599604548,6.835161641127041,5.0063671875,4.91351953125
2.52878125,2.6730859375,147.11071214392803,148.48216141929038,4.617462890625,4.63392578125,2.269642578125,2.513455078125,5.622078460769615,6.379480474542758,6.383938030984507,6.66896651674163,11.246942528735634,10.704175912043976,1.2258071172747051,1.0525481260979426,2.969107421875,2.834775390625,5.338420789605197,4.907060969515243,4.834515625,4.769035156249999
2.578939453125,2.616826171875,147.06040306627102,148.37021266073197,4.6012265625,4.624697265625,2.338228515625,2.51540234375,5.62464787339268,6.366127101879328,6.34990652818991,6.632992581602375,11.210106824925818,10.639364985163208,1.2704677024947841,1.2284963423173139,3.2843164062500003,3.1684121093749997,4.897320474777449,4.471501978239367,4.879484375,4.8004453125
2.535109375,2.5622753906249995,147.01677483774338,148.25329256115828,4.61144921875,4.622527343749999,2.272337890625,2.51314453125,5.623993512974052,6.367796906187625,6.352432135728542,6.685282576135798,11.163753869196208,10.567538691962056,1.453808964825214,1.2381684596916038,3.7184511718749995,3.6124550781250004,4.278552171742388,3.871845731402896,4.944457031250001,4.851873046875
2.42183203125,2.383650390625,146.95074257425742,147.9770717821782,4.618921875,4.626427734375,2.344416015625,2.521498046875,5.609069801980198,6.37840594059406,6.3866000000000005,6.671753465346535,11.028869306930693,10.386524257425744,1.8158623801935008,1.4767930240782654,4.32400390625,4.092353515625001,3.339567821782178,3.215159405940594,5.05092578125,4.921544921874999
2.176373046875,2.0674785156250004,146.78912837162835,147.58174325674327,4.626726562499999,4.6357109375,2.2870761718749995,2.538548828125,5.610211788211788,6.377827172827173,6.380516483516485,6.652779720279721,10.77457842157842,10.029603896103897,2.5504847682758687,2.178870858677964,4.863591796875,4.839324218750001,2.3402417582417585,1.952876123876124,5.157138671875,5.04646875
2.017115234375,1.8607109375,146.70562406390414,147.32530953569648,4.63174609375,4.642466796875,2.294378676470588,2.54823046875,5.604640539191212,6.36384922616076,6.378661507738393,6.662257114328507,10.576348477284071,9.809639041437842,3.8536125341098,3.3241478260046122,5.31064453125,5.258683593750001,1.1409945082376436,1.079760359460809,5.266740234375,5.125650390625
1.805513671875,1.5486171875,146.59394105894106,147.10339660339662,4.650111328125,4.6708515625,2.318837890625,2.590634765625,5.607232767232768,6.334922077922077,6.37218031968032,6.624522977022977,10.321434565434568,9.470694305694304,3.0038006432304485,2.5956183721193966,4.115205078125,3.62939453125,3.678711788211789,3.834084415584416,5.02043359375,4.861130859375
