Fuel System 1  LP 1 ,Fuel System 2  LP 1,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Fuel System 1  Injector Pump ,Fuel System 2  Injector Pump ,Fuel System 1  Service Pump ,Fuel System 2  Service Pump ,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow,Fuel System 1  Injector Flow,Fuel System 2  Injector Flow,Fuel System 1  Service Flow,Fuel System 2  Service Flow,Cooling System 1 Delta Temp,Cooling System 2 Delta Temp,Cooling System 1 Delta Pressure,Cooling System 2 Delta Pressure,Cooling System 1 Flow,Cooling System 2 Flow,Cooling System 1 Service Pump ,Cooling System 2 Service Pump 
0.952162109375,0.7595195312499999,109.77440309690309,88.71662337662337,4.669384765625,4.7490390625000005,2.39894140625,2.5777421875,4.870175824175824,4.835598320158103,5.9583046953046965,4.917924575424575,9.075823122529645,7.887150197628459,1.8149297729477638,1.6112037776581687,2.369228515625,2.30096875,6.798258241758242,7.153481018981019,4.823923828125,4.740923828125
2.7317421875,2.769619140625,143.50673739390913,147.13653020469297,4.582416015625,4.615400390625,2.241724609375,2.4611132812500003,5.975996505242137,6.528279860069965,6.925721417873191,6.886590114827759,11.292600099850226,10.630615192403798,1.9000423047608699,1.8245420521615117,2.3901777343750004,2.3960546874999995,6.827408795602199,7.121408295852073,4.864714843749999,4.772646484375
2.62954296875,2.724951171875,143.45738891662506,146.92053919121318,4.583728515625,4.61561328125,2.23948828125,2.457625,5.9788886669995005,6.532757863205191,6.896785361028685,6.803926805143423,11.183605092361455,10.497259149357072,1.9242101099285414,1.8918121734025206,2.5193105468750003,2.5532070312500004,6.653116221562811,6.8587744807121656,4.8655625,4.776544921874999
2.59367578125,2.65938671875,143.39422430830038,146.72883399209485,4.581921875000001,4.615671874999999,2.236775390625,2.4573359375000003,5.97278013833992,6.497274480712167,6.946366106719368,6.854781126482214,10.936199307616222,10.643510869565215,2.0190813316644878,1.8411542665433913,2.760427734375,2.7560136718750003,6.314511869436202,6.599408506429279,4.88772265625,4.788662109374999
2.552857421875,2.595724609375,142.52217673489767,145.37815526709934,4.5862187500000005,4.618810546874999,2.305416015625,2.4599687500000003,5.716914128806789,6.439140788816775,6.905447828257614,6.7879485771343,11.135664503245131,10.331364130434784,2.1040846127858543,1.9084056855292388,3.013119140625001,3.0973593750000004,5.949547924901186,6.093816205533598,4.9133847656250005,4.813935546874999
2.493755859375,2.463994140625,138.06313186813188,142.7273315027459,4.585998046875,4.62615234375,2.307765625,2.46635546875,5.96174925074925,6.297465034965035,6.848701947079381,6.733978032950574,11.067776335496756,10.411948077883174,2.2303751977664703,2.0803447885313844,3.4207109375,3.5370078124999993,5.32607042957043,5.26934015984016,4.95583984375,4.853916015625
2.29700390625,2.13052734375,137.36398652021967,140.8096854717923,4.6020312500000005,4.636796875,2.318423828125,2.4800625,6.790239141288068,6.4801223776223775,6.725483516483517,6.647078421578422,10.874458312531203,10.038410384423363,2.604525950172359,2.5178955526538047,4.056066406249999,4.373054687500001,4.241136363636364,3.668658341658342,5.034056640625,4.94647265625
2.032501953125,1.93285546875,134.53669495756367,138.63942086869696,4.617890624999999,4.645275390625,2.2599296875,2.49326953125,6.283386420369446,6.170649525711433,6.709449326010984,6.59988921859545,10.54730154767848,9.804093859211182,3.4922153307528987,3.2403189056814057,4.674988281249999,4.93925390625,2.947333333333334,2.351596933728981,5.12184765625,5.018919921874999
1.814712890625,1.6586835937500002,127.9727022977023,128.18836163836164,4.636177734375,4.673052734375,2.34237109375,2.5082890625,5.572900599400599,5.675929070929071,6.484724275724276,6.326483016983016,10.280387612387614,9.44,5.431953622005871,4.2046577713678275,5.295474609375,5.24849609375,1.0611808191808192,1.4091083916083915,5.239685546875,5.07311328125
1.4615625,1.185974609375,119.8644015825915,111.82831107814046,4.664064453125,4.710933593750001,2.363525390625,2.53677734375,4.957936696340258,5.402371414441148,6.265561819980218,5.847456973293769,9.821813550939664,8.745358555885261,6.212177562602854,4.435711986531203,5.2932500000000005,5.2383007812499995,1.0645637982195844,1.4127373887240358,5.233326171875,5.0765
